StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;QGender;QAge;QEducation;Condition;_Practice_UndElm;_Unclear;_Practice_Sat;_Practice_Agree;_practice_SelfExp;_Practice_UndTas;_Practice_WantExp;_Practice_SelfExp;SatCarTax_I;AgreeCarTax_I;SelfExpCarTax_I;WantCarTax_I;SatAEC_I;AgreeAEC_I;SelfExpAEC_I;WantAEC_I;SatAssoPpl_I;AgreeAssoPpl_I;SelfExpAssoPpl_I;WantAssoPpl_I;SatBattery_I;AgreeBattery_I;SelfExpBattery_I;WantBattery_I;SatAmCult_I;AgreeAmCult_I;SelfExpAmCult_I;WantAmCult_I;SatCool_I;AgreeCool_I;SelfExpCool_I;WantCool_I;SatChip_C;AgreeChip_C;SelfExpChip_C;WantChip_C;SatConsp_C;AgreeConsp_C;SelfExpConsp_C;WantConsp_C;SatBike_C;AgreeBike_C;SelfExpBike_C;WantBike_C;SatITAR_C;AgreeITAR_C;SelfExpITAR_C;WantITAR_C;SatAmJap_C;AgreeAmJap_C;SelfExpAmJap_C;WantAmJap_C;SatUmpire_C;AgreeUmpire_C;SelfExpUmpire_C;WantUmpire_C
2024-04-04 17:37;2024-04-04 17:55;IP Address;90.243.179.142;100;1068;True;2024-04-04 17:55;R_2Jzxn1KuJs4wddD;Male;52;Master's degree;3;Yes;;5.0;Yes, I agree it is leisure;;Yes;;The text relates to sporting activity. ;5.0;Yes, I agree it is politics;All to do with taxes;;4.0;Yes, I agree it is science;talks about the earth and chemicals;;2.0;No, it is politics;talks about associating with people;;4.0;Yes, I agree it is leisure;Could be science but think it is more to do with a type of hobby activity and therefore leisure;;3.0;Yes, I agree it is politics;talks about society and culture;;4.0;Yes, I agree it is science;talks about aerials (antenna) and cars.;;4.0;Yes, I agree it is science;all to do with micro chips and electronics;;4.0;Yes, I agree it is politics;Comments on tragedy and conspiracy. ;;4.0;Yes, I agree it is leisure;mentions riding strategies whilst piloting a bike;;2.0;No, it is politics;discussion around arms trafficking and as such is politics;;3.0;Yes, I agree it is politics;Text describes economics which is politics;;4.0;Yes, I agree it is leisure;text discusses baseball;
2024-04-04 17:19;2024-04-04 17:55;IP Address;2.126.78.121;100;2157;True;2024-04-04 17:55;R_7wAXW8r7rnY8xKv;Prefer not to say;33;Bachelor's degree in college (4-year);3;Yes;;4.0;Yes, I agree it is leisure;;Yes;;I think its about sports. I'm not entirely sure but it doesnt seem to be science or politics. ;2.0;Yes, I agree it is politics;The text discusses laws and although the information is very technical, it's not technicall in a way that constitutes science, because the content of the law is about taxes and economics. It's discussing state differences, which is politics and makes implications about enforcement. Making implications about a state and whether law and policy is correct is politics.;;3.0;No, it is politics;There's scientific content but the thrust of it is an argument in favour of a certain behaviour, not a technical description of the science. It's trying to convince the reader. It's not trying to educate.;;4.0;No, it is politics;The text is discussing social interactions, specifically being around people that you dont want to associate with, which is politics. It's not about having fun, or personal activities. There's nothing in the text about science, and the only mention of leisure activities is in terms of examples to further the point. It puts me in mind of discussions about marginalised groups.;;2.0;No, it is science;It's science because it's discussing why an effect happens. It reads like a hypothesis that the person will then go on to discuss. It's discussing technology and uses technical terms related to chemistry. It discusses temperature, which is a scientific concept.;;1.0;Yes, I agree it is politics;It's discussing native americans, who are a marginialised group in society. It discusses their culture and the ways in which it differed, as well as its relation to religion, which is definitely politics. It's also racist, and discussions about race fall under politics.;;2.0;No, it is leisure;While it's hard to know exactly what the text is about, it seems to be about doing an activity and the ways in which that would be difficult, which is leisure. The fact that science words are mentioned is secondary. The antenna is a reason why the activity might not work, seemingly not related to science but rather to whatever the leisure activity is.;;5.0;Yes, I agree it is science;It's discussing technology in a way that doesnt seem to be associated with leisure, It uses technical language;;4.0;Yes, I agree it is politics;The text is discussing conspiracy theories, which is politics. They're discussing a tragedy, which also falls under the politics category. They're discussing fault and blame in a way that leans more towards politics than anything else. They're also discussing the way people will wriggle out of responsibility, which sounds very politics based.;;2.0;Yes, I agree it is leisure;It's about riding a bike. It touches on technical because its about doing it safely, which might be science, but the whole thing is narrativised and is a person discussing their experience while doing a leisure activity.;;2.0;No, it is politics;It's not about science at all, it's about law, which better fits politics. There are words related to science but only as an example of ways that the law hasnt been tested yet, not because the text is itself about science. It's entirely a discussion about law.;;1.0;Yes, I agree it is politics;It's a survey about economics, which is politics. Asking people about their views about economic growth compared between countries is definitely politics. It's a survey about feelings and opinions of a population, which also falls entirely into the politics category;;2.0;Yes, I agree it is leisure;The text seems to be about a sport. It uses technical language regarding measurement but entirely in the context of the sport, which makes it leisure. Although it makes a judgement about the organisation involved, the content is far more about the sport than about a political statement;
2024-04-04 17:33;2024-04-04 17:55;IP Address;145.224.65.143;100;1341;True;2024-04-04 17:55;R_2CqwtexC9vzkaVA;Female;47;Professional degree (JD, MD);1;Yes;;5.0;Yes, I agree it is leisure;The text selected strongly relates to sport and therefore the leisure category.;Yes;;;5.0;Yes, I agree it is politics;The text selected confirms that this is a political category concerning taxes as opposed to the leisure category involving purchasing a car.;;4.0;No, it is politics;The text certainly leans to the science category on its own. However, when taken into context this is clearly a political piece about global warming - the title and last sentence confirm this;;1.0;No, it is science;The text could relate to leisure but when placed in context, specifically the first sentence, it is clearly a psychological/sociological question.;;1.0;No, it is science;It is science because those terms of scientific terms overwhelmingly and it is descriibing a scientific process.;;5.0;Yes, I agree it is politics;The text identified is of a political nature and when read as a whole, that confirms it is political.;;3.0;No, it is leisure;The text could be construed as science when taken on their own, but when placed in context and the meaning behind what is being conveyed - notably the last sentence, then it is clearly leisure.;;5.0;Yes, I agree it is science;The text selected overwhelmingly refers to science. There is no doubt;;4.0;Yes, I agree it is politics;The keywords highlight key political issues and in the event of ambiguity, the last sentences of both paragraphs confirm that this is referring to political matters.;;5.0;Yes, I agree it is leisure;The key text identifies is mostly associated with riding a motorbike of some description and therefore the category of leisure.;;1.0;No, it is politics;The text indicates a legal matter and therefore the political category. It is the meaning behind the words as opposed to the words in absence of the context and meaning,;;5.0;Yes, I agree it is politics;"I agree it is politics as the text heavily uses the word ""economy"" as confirmed by the views of America and Japan";;5.0;Yes, I agree it is leisure;The text relates to sports which is a leisure category.;
2024-04-04 17:29;2024-04-04 17:56;IP Address;86.132.51.26;100;1624;True;2024-04-04 17:56;R_3E6NWquEVF80RdS;Male;28;Bachelor's degree in college (4-year);1;Yes;;4.0;Yes, I agree it is leisure;Text is clearly regarding sport, seemingly baseball in this case, so should be considered leisure as the AI has indicated;Yes;;;5.0;Yes, I agree it is politics;The topic is definitely politics as it relates to economic factors such as taxation, as well as reference to laws that are applicable.;;4.0;Yes, I agree it is science;I agree it is scientific given it is discussing factors such as carbon and other emissions, and the link of this to climate change. You could argue that in doing so it is somewhat making a political point,, but on balance science is the correct categorisation. ;;3.0;Yes, I agree it is leisure;It is difficult as while the text uses leisure-based words that the AI has picked up, it seems to be potentially making some kind of point which could be considered to be political. On balance it is probably leisure, but i wouldnt be as certain as the AI probability indicates.;;2.0;No, it is science;The text appears to be scientific to me as it talks about technical elements such as 'sulfation' and the impact on battery performance. There are no clear elements within the text that would indicate it is political or leisure.;;4.0;Yes, I agree it is politics;The topic is most obviously politics of the 3 options, as the text discusses different views on native american culture at different time points in history, and seems to be like some form of debate based on the tone of the text.;;5.0;Yes, I agree it is science;Again given there is only limited detail in the text, it is hard to be 100% confident. This is reflected in the mix of probabilities given by the AI, which is good that it picks this up. On balance because an antenna is being talked about, it implies the topic is science based.;;4.0;Yes, I agree it is science;On balance i agree it's science as some form of technology is being discussed. There could be elements of leisure though depending on the specific context in which it is being discussed;;4.0;Yes, I agree it is politics;the text is confusing in nature, and is not clear on the context of what the 'tragedy' is that is being discussed, making it hard to easily categorise. Without further detail on balance it is fair to say it is political due to talking about conspiracy theories and decision making.;;4.0;Yes, I agree it is leisure;I agree it is leisure - the text is discussing motorbike riding and safety within this which is a leisure activity;;1.0;No, it is politics;In this case while some technical words are used that may imply that the topic is science, it most clearly seems to relate to a discussion around legal considerations and court cases, so to me would point towards being more political in nature.;;4.0;Yes, I agree it is politics;given the text is discussing economics points then it is definitely political so i agree. The AI should perhaps think this more strongly than it does.;;4.0;Yes, I agree it is leisure;The text is mildly confusing it that is discussing a leisure activity (sport) but in quite a technical way that could mislead the AI into thinking it is somewhat scientific. As it's clearly talking about baseball i agree it is leisure, and perhaps the AI should think leisure more strongly than the probabilities indicate. ;
2024-04-04 17:29;2024-04-04 17:57;IP Address;5.80.239.25;100;1730;True;2024-04-04 17:57;R_2DXOmsXac682ff8;Male;24;Bachelor's degree in college (4-year);3;Yes;;5.0;Yes, I agree it is leisure;;Yes;;The text is clearly about a sports athletes injury and sports is a leisure. The sport is baseball;5.0;Yes, I agree it is politics;Clearly about some Californian sales tax law so correct decision;;5.0;Yes, I agree it is science;The text is about climate change/ the environment in general, so that links to science. However I wouldn't completely disagree if someone said politics;;3.0;No, it is politics;Politics fit this text the most because the text is about being around people you don't want to so you can do the things you want to do in life, reminds of a philosophy quote, it also loosely links to capitalism in a way in my opinion;;1.0;No, it is science;The text is about the science behind batteries and how temperature affects how fast they run out and has absolutely nothing to do with leisure, not sure what the AI was thinking there;;1.0;Yes, I agree it is politics;The text is actually about history but with the recent controversy about Native Americans politics seems to be the best choice.;;4.0;No, it is leisure;It is quite a toss up but I think the text is about something sort of fun and leisure like and not a scientific idea. I think the text is about doing something mischievous like crossing a border;;5.0;Yes, I agree it is science;The text is about some techy processor for lights on a cassette so definitely science/technology;;2.0;Yes, I agree it is politics;The text is about an attack that happened so politics is the best fit;;3.0;Yes, I agree it is leisure;The text is about being with his brother and riding bikes so leisure is the best fit;;1.0;No, it is politics;The text is about laws to do with ITARs which I assume is something to do with guns so I think this is more about politics;;4.0;Yes, I agree it is politics;The survey is about American's preferences between the growth link between Japan and America's economy so definitely politics ;;2.0;Yes, I agree it is leisure;The text is about baseball so leisure;
2024-04-04 17:31;2024-04-04 17:58;IP Address;139.222.123.105;100;1599;True;2024-04-04 17:58;R_2tfnxHUYKqWSQDs;Female;27;Bachelor's degree in college (4-year);1;Yes;;4.0;Yes, I agree it is leisure;The text is about sport/games, which definitely falls under leisure. There is no reference to science or politics and the conversation is fictional, so it is classified as leisure, with points about the game, ball, Dodger's ect ;Yes;;;4.0;Yes, I agree it is politics;This is definitely about politics as it refers to tax and car sales. Tax is always a political subject as it is inherently about countries and laws and money. ;;4.0;Yes, I agree it is science;It is about the earth's atmosphere and mentions carbon, sulphur and chemicals so it is definitely about science. There is no reference to leisure and the context is about the planet and environment which are science topics. ;;3.0;Yes, I agree it is leisure;This is also very tricky to classify as it is so vague and could be within the context of politics or science. I think, overall, it is leisure as it refers to one being able to do what they want and makes reference to leisure activities.;;2.0;No, it is science;The text is factual, and talks about scientific reasoning so it is about science. It is not leisure, as the AI guessed, as the context is about batteries and why something works in a certain way.;;4.0;Yes, I agree it is politics;It is about culture and Americans. The text talks about religion and civilisation and whilst it's not very 'political' it is definitely about politics. ;;3.0;Yes, I agree it is science;I think that this text is very vague and it doesn't actually reference a specific thing, which makes it hard to classify. I think the general context is about aerials which is most related to science.;;4.0;Yes, I agree it is science;This is definitely a science text. The text mentions sound frequency and voltage and is very factual. There are also some unusual science- type words included. ;;3.0;Yes, I agree it is politics;I think that this text is quite tricky to classify, as it's not 'super political' and there are elements of leisure and science (conspiracy theories and pacts). I think it gives an opinion, and talks about something within the context of politics.;;4.0;Yes, I agree it is leisure;The text is about driving, which I would classify as leisure. Although there is a slight bit of factual information, the main context is about driving and doing something 'for fun' and being on a bike. Definitely not politics or science.;;2.0;No, it is politics;I think the text belongs to politics as it is about laws, regulations, countries etc. It is not science, as there is no reference to scientific facts and international arms trafficking is related to politics, laws rather than anything to do with science.;;4.0;Yes, I agree it is politics;The text is about currency and different countries, Japan and America. It is definitely politics as it talks about opinions, wealth and distribution. It is definitely not about leisure or science.;;3.0;Yes, I agree it is leisure;Even though there are mathematical equations and arguably some science info here, the overall context is about sports and baseball so it falls under leisure. There is mention of a ball, strike etc so this is still leisure-based. ;
2024-04-04 17:26;2024-04-04 17:58;IP Address;31.94.24.135;100;1905;True;2024-04-04 17:58;R_7XOWj8G6UfML5El;Female;58;Bachelor's degree in college (4-year);2;Yes;;4.0;Yes, I agree it is leisure;;Yes;;Without knowing exactly which sport it is, it is very clear that the terms being used refer to some sort of sporting activity;4.0;Yes, I agree it is politics;It is talking about taxes and laws and the enforcement of the law. These are all things that come under the heading of politics;;4.0;Yes, I agree it is science;It is clearly discussing the chemical makeup of the atmosphere and how it is being altered. This clearly comes under the heading of science;;4.0;Yes, I agree it is leisure;It is clearly talking about needing to associate with people while undertaking everyday tasks outside of work.;;2.0;No, it is science;The text is talking about why a battery will go flat in cold weather and on different surfaces. This is a science based explanation.;;3.0;No, it is science;I think it is most likely to be a history topic which could be categorised under science as it  deals with the description of a society. I don't think it is politics as it is not dealing with societal systems.;;3.0;No, it is leisure;It's actually really hard to classify but as the main focus seems to be getting back at someone via an aerial on a passenger car I would say it is leisure rather than either of the other categories.;;3.0;Yes, I agree it is science;It is referring to using a chip to control an led. The led is to come on at certain sound frequencies which is usually only of interest in a science project. There is an outside chance it is talking about a hobby.;;3.0;Yes, I agree it is politics;It is talking about the rationale behind an event and the possibility of a conspiracy. These are concepts usually associated with politics.;;4.0;Yes, I agree it is leisure;It is clearly talking about riding a bike and keeping attention on the bike.;;2.0;No, it is politics;The text is clearly discussing matters of legality. It references lawyers and the first amendment and courts. These all come under the heading of politics.;;3.0;No, it is science;The text is talking about conducting a social sciences experiment so it is very clearly science.;;2.0;Yes, I agree it is leisure;It is talking about scoring when a ball is in proximity to a plate. It also mentions umpires. These are all terms associated with games.;
2024-04-04 17:30;2024-04-04 17:58;IP Address;87.242.222.190;100;1684;True;2024-04-04 17:58;R_7qfkExST27KueRl;Female;63;Bachelor's degree in college (4-year);3;Yes;;5.0;Yes, I agree it is leisure;;Yes;;because its talking about a baseball game and a baseball player;4.0;Yes, I agree it is politics;its talking about law, state taxes and the legality of buying a car in a different area of jurisdiction;;4.0;Yes, I agree it is science;talking about balance emissions and climate control which is definitely science;;3.0;No, it is politics;I believe this is talking about personal freedoms and law and order;;3.0;Yes, I agree it is leisure;I wasnt as cerain with this one. the text didnt have a scientific air so its more than likely talking about an rv leisure battery;;4.0;Yes, I agree it is politics;talking about native american history so its def not science or leisure;;4.0;No, it is leisure;"I believe this is talking about a motor vehicle and where to place an ariel where it wont be too obvious in aesthetics terms
";;3.0;No, it is leisure;talking about building a radio which is more likely a leisure activity than science especially as it talks about where to buy parts retail;;4.0;Yes, I agree it is politics;talking about gun crime and possession of arms stockpiles so has to be politics;;3.0;Yes, I agree it is leisure;riding pillion on a bike is leisure;;2.0;No, it is politics;talking about arms trading so def politics. The algorithm hasnt picked up the ITAR significance;;5.0;Yes, I agree it is politics;talking about comparative economic growth in 2 countries. Def not sports or leisure;;4.0;Yes, I agree it is leisure;because its talking about whether a ball is in or out in baseball?;
2024-04-04 17:29;2024-04-04 17:59;IP Address;81.77.227.109;100;1778;True;2024-04-04 17:59;R_2sp0JDnG94OSMoo;Female;62;Some college but no degree;1;Yes;;4.0;Yes, I agree it is leisure;cricket is a leisure activity regardless of AI. The word game is mentioned plus catcher and baserunning;Yes;;;5.0;Yes, I agree it is politics;the text talks about different laws in different areas so has to be politics, not talking about leisure or science;;5.0;Yes, I agree it is science;"the science behind the use of toxic chemicals is obvious and should be stopped as said by the quote, 2 wrongs don;t make a right";;3.0;No, it is politics;I think this is more political as you are interacting with people you do not choose to for both work and leisure so cannot be solely leisure. You have to be open to associating with others which involves a policy made by yourself in order to overcome this;;1.0;No, it is science;it is a bout a battery losing its charge which in this case is quicker when on a cement surface than a dirt floor;;4.0;Yes, I agree it is politics;the quote is talking about different cultures and their governments, religion and so on. There is no science involved or leisure so has to be politics;;3.0;No, it is politics;I think it is a combination of politics and science. Discussing the use of an antennae, couls be science but wanting to get their own back would be more politics or personal. ;;5.0;Yes, I agree it is science;It is scientific analysis about a chip and as a human i would recognise this;;4.0;Yes, I agree it is politics;text talking about conspiracies and cults, a type of politics, there is no science involved or leisure. ;;4.0;Yes, I agree it is leisure;the text is reffering to riding a motorbike and pillion passengers which is a leisure activity. There is no science involved, just the persons thought pattern about staying safe.;;1.0;No, it is politics;the only word highlighted for science is 'could' which is not scientific. There are politics involved as they are discussing the law around the ITAR ;;4.0;Yes, I agree it is politics;the text is about a survey on economics to be filled in by Americans, politics are involved here to tak about economics plus as an article for other countries to read about;;4.0;Yes, I agree it is leisure;it is a close run thing between leisure and science as it is about the ball movement but it is during a game. I was unure which it was and would have put both is there was that option;
2024-04-04 17:26;2024-04-04 17:59;IP Address;188.66.84.253;100;1991;True;2024-04-04 17:59;R_2qwjChCMhBsRBx2;Male;27;Bachelor's degree in college (4-year);3;Yes;;5.0;Yes, I agree it is leisure;;Yes;;It's clear that the text is referring to sport (Baseball) which is classified under the leisure category;2.0;No, it is leisure;I feel that it is focussed more on the leisure side of classification, as motors come under this. The text refers to asking a question about taxes on motors, rather than referring to the politics side of things;;4.0;No, it is politics;While it is referring to scientific subjects of energy, it's more centred on the political side of things;;4.0;No, it is science;It looks like it's referring to human nature i.e science;;2.0;No, it is science;It's talking about the science behind battery storage and degradation;;3.0;Yes, I agree it is politics;It is most suited to the politics category as they are discussing native american related things;;3.0;No, it is leisure;It seems to be referring to someone getting back at their boyfriend, through something technology related;;5.0;Yes, I agree it is science;It's referring to electronics, which is science related.;;4.0;Yes, I agree it is politics;It seems to be referring to a tragedy, perhaps a shooting, which goes hand in hand with politics;;4.0;No, it is science;While it is referring to driving (leisure), it's talking more about the human mind and its way of thinking;;4.0;No, it is politics;It's referring to laws, the subject is not about science itself;;3.0;Yes, I agree it is politics;The text is clearly referring to a survey about economies, which is classified under the politics classification;;2.0;Yes, I agree it is leisure;They are discussing an umpires decision in a baseball game most likely, which is leisure;
2024-04-04 17:33;2024-04-04 17:59;IP Address;31.205.18.86;100;1597;True;2024-04-04 17:59;R_7qEchYhRg5Qp9sx;Male;18;Associate degree in college (2-year);1;Yes;;3.0;Yes, I agree it is leisure;It doesn't make sense for it to be either of the other categories. Leisure covers sports, and this text was written about sports.;Yes;;;5.0;Yes, I agree it is politics;The topic being discussed is the tax on a purchase, which is a political topic.;;5.0;Yes, I agree it is science;It is about the atmosphere, which is a scientific topic.;;5.0;Yes, I agree it is leisure;Sports are categorised under leisure, and this text mentions and discusses sports.;;1.0;No, it is science;It's discussig the fault of a battery, which is component of a electrical device, meaning this is scientific.;;5.0;Yes, I agree it is politics;It again talks about the relations between countries, which I would categorise as politics.;;4.0;Yes, I agree it is science;It's a discussion about radio systems and electronics, which is science.;;5.0;Yes, I agree it is science;It is about electronics, which I would classify as science.;;5.0;Yes, I agree it is politics;It is about weapons, which is typically a point of discussion amongst politicians and anyone who follows politics closely.;;3.0;Yes, I agree it is leisure;By category, it mentions motor vehicles and as a result of that is should be leisure, but the topic is much heavier.;;2.0;No, it is politics;It is about the laws surrounding electronics, which is political.;;5.0;Yes, I agree it is politics;The text mentions various policies and relations between country, which classifies it as Politics.;;4.0;Yes, I agree it is leisure;The classes state that sport falls under leisure, and this text is clearly about sport.;
2024-04-04 17:31;2024-04-04 18:00;IP Address;86.5.241.255;100;1777;True;2024-04-04 18:00;R_1mqH5176WWUlpR2;Female;35;Bachelor's degree in college (4-year);2;Yes;;5.0;Yes, I agree it is leisure;;Yes;;The text includes key baseball terms. It talks about and injury that could be deemed as a sports injury or an injury that may affect performance. It talks about teams possibly although I'm not too familiar with baseball teams.;4.0;Yes, I agree it is politics;The text mentions legislation in California and other Western States. The text also asks questions on sales tax when purchasing new cars. Although car ownership could be considered a leisure activity this definitely leans more towards politics. ;;5.0;Yes, I agree it is science;The text mentions the 'atomic energy commission'. It talks about scientific terms relating to planet earth. ;;3.0;No, it is politics;I disagree and feel that it is politics as it appears to be a viewpoint - having to associate with people you do not wish to based on societal expectations. This appears to be a negative take on our society as it exists today and is therefore political. ;;4.0;No, it is science;It's hard to establish what the particular hobby would be or how the text relates to a hobby. The text appears to talk about the technical aspects of a certain type of battery and how it would operate in extremes.;;5.0;Yes, I agree it is politics;I agree that the text is politics as it discusses cultures and makes judgements on those cultures. Although an interest in these cultures and their history could be considered a leisure activity under 'arts' it appears that to have a political tone when discussing judgements an acceptance.;;5.0;No, it is leisure;Although there are unlying concepts I feel that this could be a conversation between two people with a shared automotive hobby.;;5.0;Yes, I agree it is science;The text discusses the technical aspects of radios. This could be a hobby and therefore leisure but primarily it discusses the science related to radio frequencies and technology so I agree that is is science.;;5.0;Yes, I agree it is politics;The text uses terms that may arise when discussing politic standpoints such as conspiracy, weapons etc. The text appears to be expressing a particular stance or point of view on a political spectrum.;;5.0;Yes, I agree it is leisure;The text appears to be a discussion about riding a bike. I cannot tell if it's a bicycle or a motorbike but either way, this would be considered leisure. ;;4.0;No, it is politics;The text discusses state laws and international arms trafficking. It mentions a software system but that software system appears to be used in a legal context which is political.;;5.0;Yes, I agree it is politics;The text discusses economic conditions in American and Japan and how people would feel about changes to this therefore it is politics. ;;4.0;Yes, I agree it is leisure;I'm unsure about this one but if I had to choose one I would choose leisure as it text sounds like it could be discussing a sport.;
2024-04-04 17:30;2024-04-04 18:01;IP Address;78.148.235.1;100;1887;True;2024-04-04 18:01;R_2qF3tPptp37W55a;Male;20;High school graduate (high school diploma or equivalent including GED);3;Yes;;5.0;Yes, I agree it is leisure;;Yes;;I think the text refers to sport and a viewers opinion on it. A viewer being a spectator and not an analyst;5.0;Yes, I agree it is politics;This text discusses tax. A concept applied due to basic economics in order to reduce consumption. Therefore this text belongs to the politics category;;5.0;Yes, I agree it is science;This text discusses topics relating to chemistry and geography. I'd comfortably assign this text with a science classification;;3.0;No, it is politics;Given the amount of context provided, its difficult to determine what the broader converastion is about. I think this text should be classified as politics as it discusses elements of human behaviour. Therefore i'd reluctantly classify this text as politics;;1.0;No, it is science;I think this text discusses the functionality of a battery. There seems to be explanation of a given reaction within the battery. Therefore i'd argue this would take place in a more scientific forum;;5.0;Yes, I agree it is politics;The text discusses social topics and describes cultures within a continent, thus relating to politics;;2.0;No, it is leisure;I think this might be two friends discussing how to complete a project by trying a new idea due to the unprofessional nature of this message. This text does not contain much information though so you could argue it is an email from one colleague to another in a scientific setting. I would still however assign this a leisure.;;5.0;Yes, I agree it is science;I would say this text relates to science as it discusses the use of chips and semiconductors. These relate to technology and therefore meet the criteria for science;;5.0;Yes, I agree it is politics;There seems to be an evaluation of a tragedy or event that may have been on the news or spread publicly. Conspiracy tends to take place in the political world with opposition criticising the ones making decisions, therefore i'd assign this text to the politics category;;5.0;Yes, I agree it is leisure;The text discusses riding a bike in a certain way. I would classify cycling/riding a bike as a hobby, hence the classification of leisure;;3.0;No, it is politics;This text seems to be about law and court. I would therefore assign this text to the politics category.;;3.0;Yes, I agree it is politics;This text is directly linked to the economics of japan and the united states. As a result, this text is definitely classified as politics;;5.0;Yes, I agree it is leisure;I think this text relates to baseball. As a result, this meets the criteria for leisure under 'sports';
2024-04-04 17:31;2024-04-04 18:01;IP Address;82.1.235.229;100;1793;True;2024-04-04 18:01;R_11i4qZIYTPOkRWV;Female;28;Some college but no degree;2;Yes;;5.0;Yes, I agree it is leisure;;Yes;;I believe it is classes as leisure as they are talking about sports, they are describing his performance and why it may not be up to par;5.0;Yes, I agree it is politics;i agree it is talking about laws and taxes around cars and different countys. ;;5.0;Yes, I agree it is science;They are talking about Atomic energy which is science, they are also talking about environmentalists and the earth. ;;1.0;No, it is politics;It is an opinion regarding interacting with people each day. I would say this is politics as they are also discussing laws or the lack of them surrounding this topic;;5.0;No, it is science;They are talking about batteries and how fast they go dead depending on the surfaces they are laid upon, this would be classed as science as its looking at variables and technology in a scientific way ;;3.0;Yes, I agree it is politics;they are talking about native americans and their culture so I would classify this as politics ;;1.0;No, it is leisure;They are discussing Arial placements on a card and how the information is useless, this seems like a normal conversation therefore leisure. ;;5.0;Yes, I agree it is science;I do agree this is a science class, as they are discussing a decoder chip which is scientific technology ;;5.0;Yes, I agree it is politics;They are talking about conspiracy theories as well as stocks which I agree would be classed as politics and public/personal views;;2.0;No, it is politics;i wouldn't say they were talking about a sport leisure activity, they are talking about driving and their opinion on the safety of riding a bicycle. so I would say its more the politics of strategies of driving/riding than it is a leisure class;;1.0;No, it is politics;It is a politics class as they are discussing the law regarding doing certain crimes, this is politics. ;;5.0;Yes, I agree it is politics;They are discussing the economy and asking questions surrounding that idea so I agree it is politics. ;;4.0;Yes, I agree it is leisure;I agree they are talking about sports and that would be classed as leisure ;
2024-04-04 17:25;2024-04-04 18:01;IP Address;154.47.112.138;100;2152;True;2024-04-04 18:01;R_2xM3CHbNuWFCEBi;Female;60;High school graduate (high school diploma or equivalent including GED);1;Yes;;4.0;Yes, I agree it is leisure;words picked out indicate some kind of sporting event which would indicate leisure. I.E performance & game;Yes;;;4.0;Yes, I agree it is politics;AI is correct in my opinion that this is about politics as the whole discussion is about legalities and state policies;;2.0;No, it is politics;Not at all certain this is 'science' esp when AI hasn't picked on words like 'sulphur' and 'carbon' which woould come up in chemistry and biology etc. I feel that this is political agenda discussing pollution and industry;;3.0;Yes, I agree it is leisure;the only reason here is that the text mentions 'leisure' - that si all. ;;2.0;No, it is science;text is discussing battery life and how to overcome this;;2.0;Yes, I agree it is politics;Not certain about this as it doesn't seem to fit in any group;;4.0;Yes, I agree it is science;to be honest I'm not  100% sure about this one without seeing the original email as the person might be talking about a new type of car aeriel they have invented or ways to tweak it or they may have been discussing flying a flag  or decorating it like a maypole;;5.0;Yes, I agree it is science;100& about scicne as text discusses information about making gadget for detcting sound frequency;;4.0;Yes, I agree it is politics;Person is discussing theories and politics;;3.0;Yes, I agree it is leisure;text is discussing riding on motor bikes and giving thoughts on riding safely;;2.0;No, it is politics;"Text is describing policies, laws and criminal offences . The fact that text mentions ""software"" and technical data is a red herring. This is discussed in purely general terms and isn't the sole sujbect";;4.0;Yes, I agree it is politics;discussing policies and economy;;3.0;Yes, I agree it is leisure;discussing baseball;
